record_id,source_work,source_role,native_id,native_unit,inventory_bucket,repository,commit,definition_path,source_url,native_aliases_or_variants,asset_reference_paths,lineage,canonical_status,runtime_validation,extraction_note
roboverse::maniskill.pick_single_egad_k121,RoboVerse,integration_hub,maniskill.pick_single_egad_k121,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k121""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k122,RoboVerse,integration_hub,maniskill.pick_single_egad_k122,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k122""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k123,RoboVerse,integration_hub,maniskill.pick_single_egad_k123,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k123""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k130,RoboVerse,integration_hub,maniskill.pick_single_egad_k130,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k130""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k132,RoboVerse,integration_hub,maniskill.pick_single_egad_k132,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k132""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k140,RoboVerse,integration_hub,maniskill.pick_single_egad_k140,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k140""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k142,RoboVerse,integration_hub,maniskill.pick_single_egad_k142,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k142""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k143,RoboVerse,integration_hub,maniskill.pick_single_egad_k143,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k143""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k150,RoboVerse,integration_hub,maniskill.pick_single_egad_k150,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k150""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k151,RoboVerse,integration_hub,maniskill.pick_single_egad_k151,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k151""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k152,RoboVerse,integration_hub,maniskill.pick_single_egad_k152,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k152""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k153,RoboVerse,integration_hub,maniskill.pick_single_egad_k153,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k153""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k160,RoboVerse,integration_hub,maniskill.pick_single_egad_k160,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k160""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k161,RoboVerse,integration_hub,maniskill.pick_single_egad_k161,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k161""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k163,RoboVerse,integration_hub,maniskill.pick_single_egad_k163,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k163""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k170,RoboVerse,integration_hub,maniskill.pick_single_egad_k170,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k170""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k171,RoboVerse,integration_hub,maniskill.pick_single_egad_k171,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k171""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k172,RoboVerse,integration_hub,maniskill.pick_single_egad_k172,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k172""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k173,RoboVerse,integration_hub,maniskill.pick_single_egad_k173,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k173""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k180,RoboVerse,integration_hub,maniskill.pick_single_egad_k180,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k180""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k181,RoboVerse,integration_hub,maniskill.pick_single_egad_k181,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k181""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k182,RoboVerse,integration_hub,maniskill.pick_single_egad_k182,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k182""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k183,RoboVerse,integration_hub,maniskill.pick_single_egad_k183,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k183""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k190,RoboVerse,integration_hub,maniskill.pick_single_egad_k190,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k190""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k191,RoboVerse,integration_hub,maniskill.pick_single_egad_k191,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k191""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k192,RoboVerse,integration_hub,maniskill.pick_single_egad_k192,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k192""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k193,RoboVerse,integration_hub,maniskill.pick_single_egad_k193,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k193""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k200,RoboVerse,integration_hub,maniskill.pick_single_egad_k200,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k200""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k201,RoboVerse,integration_hub,maniskill.pick_single_egad_k201,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k201""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k202,RoboVerse,integration_hub,maniskill.pick_single_egad_k202,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k202""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k203,RoboVerse,integration_hub,maniskill.pick_single_egad_k203,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k203""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k210,RoboVerse,integration_hub,maniskill.pick_single_egad_k210,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k210""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k211,RoboVerse,integration_hub,maniskill.pick_single_egad_k211,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k211""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k212,RoboVerse,integration_hub,maniskill.pick_single_egad_k212,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k212""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k213,RoboVerse,integration_hub,maniskill.pick_single_egad_k213,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k213""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
roboverse::maniskill.pick_single_egad_k220,RoboVerse,integration_hub,maniskill.pick_single_egad_k220,integration_registration_group,integration_or_protocol,RoboVerseOrg/RoboVerse,5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14,roboverse_pack/tasks/maniskill/pick_single_egad.py,https://github.com/RoboVerseOrg/RoboVerse/blob/5f3ec0185d2d3bcb59d53b0bd1f5b0f8a6f2ce14/roboverse_pack/tasks/maniskill/pick_single_egad.py,"[""pick_single_egad_k220""]",[],"[{""source"": ""ManiSkill"", ""relation"": ""integration_namespace"", ""basis"": ""Official integration directory and registration namespace"", ""semantic_equivalence_verified"": false}]",not_normalized_or_cross_work_deduplicated,not_executed,"Literal registration read without importing the module. Additional names on the same registration are aliases, not additional records."
